penalty,n_items,items_code,items_label,mae,hi_missed_pct,kappa,n_scored,mae_vs_a1,a1_mae_ref,a0_miss_pct_ref,champion
L2,11,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0110A,ADL0112A,ADL0115A,ADL0116A,ADL0117A,ADL0121A","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q10설거지,Q12집안일,Q15외출,Q16a쇼핑,Q17금전,Q21글쓰기",0.5449,17.65,0.5606,2173,0.0439,0.5887,17.75,True
L2,11,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0110A,ADL0112A,ADL0115A,ADL0116A,ADL0117A,ADL0122Q","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q10설거지,Q12집안일,Q15외출,Q16a쇼핑,Q17금전,Q22취미",0.54,17.59,0.5584,2185,0.0487,0.5887,17.75,True
L2,11,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0110A,ADL0112A,ADL0115A,ADL0116A,ADL0117A,ADL0123L","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q10설거지,Q12집안일,Q15외출,Q16a쇼핑,Q17금전,Q23가전사용",0.5464,17.59,0.5569,2187,0.0423,0.5887,17.75,True
L2,11,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0110A,ADL0112A,ADL0115A,ADL0116A,Q18,ADL0121A","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q10설거지,Q12집안일,Q15외출,Q16a쇼핑,Q18혼자있기,Q21글쓰기",0.5283,18.18,0.5689,2156,0.0604,0.5887,17.75,True
L2,11,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0110A,ADL0112A,ADL0115A,ADL0116A,Q18,ADL0122Q","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q10설거지,Q12집안일,Q15외출,Q16a쇼핑,Q18혼자있기,Q22취미",0.5249,17.77,0.5698,2168,0.0638,0.5887,17.75,True
L2,11,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0110A,ADL0112A,ADL0115A,ADL0116A,Q18,ADL0123L","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q10설거지,Q12집안일,Q15외출,Q16a쇼핑,Q18혼자있기,Q23가전사용",0.4991,19.86,0.5805,2170,0.0897,0.5887,17.75,False
L2,11,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0110A,ADL0112A,ADL0115A,ADL0116A,ADL0121A,ADL0122Q","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q10설거지,Q12집안일,Q15외출,Q16a쇼핑,Q21글쓰기,Q22취미",0.5262,18.69,0.5687,2172,0.0625,0.5887,17.75,True
L2,11,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0110A,ADL0112A,ADL0115A,ADL0116A,ADL0121A,ADL0123L","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q10설거지,Q12집안일,Q15외출,Q16a쇼핑,Q21글쓰기,Q23가전사용",0.5336,17.65,0.566,2174,0.0552,0.5887,17.75,True
L2,11,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0110A,ADL0112A,ADL0115A,ADL0116A,ADL0122Q,ADL0123L","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q10설거지,Q12집안일,Q15외출,Q16a쇼핑,Q22취미,Q23가전사용",0.5329,17.59,0.567,2186,0.0558,0.5887,17.75,True
L2,11,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0110A,ADL0113A,ADL0114A,ADL0115A,ADL0116A,ADL0116B","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q10설거지,Q13빨래,Q14가전,Q15외출,Q16a쇼핑,Q16b지불",0.5545,17.81,0.5571,2184,0.0343,0.5887,17.75,True
L2,11,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0110A,ADL0113A,ADL0114A,ADL0115A,ADL0116A,ADL0117A","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q10설거지,Q13빨래,Q14가전,Q15외출,Q16a쇼핑,Q17금전",0.5497,18.49,0.557,2183,0.039,0.5887,17.75,True
L2,11,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0110A,ADL0113A,ADL0114A,ADL0115A,ADL0116A,Q18","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q10설거지,Q13빨래,Q14가전,Q15외출,Q16a쇼핑,Q18혼자있기",0.5365,18.75,0.5624,2166,0.0523,0.5887,17.75,False
L2,11,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0110A,ADL0113A,ADL0114A,ADL0115A,ADL0116A,ADL0121A","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q10설거지,Q13빨래,Q14가전,Q15외출,Q16a쇼핑,Q21글쓰기",0.5468,18.9,0.5569,2171,0.042,0.5887,17.75,False
L2,11,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0110A,ADL0113A,ADL0114A,ADL0115A,ADL0116A,ADL0122Q","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q10설거지,Q13빨래,Q14가전,Q15외출,Q16a쇼핑,Q22취미",0.5449,17.81,0.5584,2182,0.0438,0.5887,17.75,True
L2,11,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0110A,ADL0113A,ADL0114A,ADL0115A,ADL0116A,ADL0123L","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q10설거지,Q13빨래,Q14가전,Q15외출,Q16a쇼핑,Q23가전사용",0.5474,18.49,0.5552,2185,0.0414,0.5887,17.75,True
L2,11,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0110A,ADL0113A,ADL0115A,ADL0116A,ADL0116B,ADL0117A","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q10설거지,Q13빨래,Q15외출,Q16a쇼핑,Q16b지불,Q17금전",0.5579,18.15,0.5527,2183,0.0308,0.5887,17.75,True
L2,11,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0110A,ADL0113A,ADL0115A,ADL0116A,ADL0116B,Q18","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q10설거지,Q13빨래,Q15외출,Q16a쇼핑,Q16b지불,Q18혼자있기",0.5383,18.75,0.5647,2166,0.0504,0.5887,17.75,False
L2,11,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0110A,ADL0113A,ADL0115A,ADL0116A,ADL0116B,ADL0121A","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q10설거지,Q13빨래,Q15외출,Q16a쇼핑,Q16b지불,Q21글쓰기",0.5735,17.18,0.5493,2171,0.0153,0.5887,17.75,True
L2,11,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0110A,ADL0113A,ADL0115A,ADL0116A,ADL0116B,ADL0122Q","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q10설거지,Q13빨래,Q15외출,Q16a쇼핑,Q16b지불,Q22취미",0.5385,19.52,0.5624,2182,0.0502,0.5887,17.75,False
L2,11,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0110A,ADL0113A,ADL0115A,ADL0116A,ADL0116B,ADL0123L","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q10설거지,Q13빨래,Q15외출,Q16a쇼핑,Q16b지불,Q23가전사용",0.5487,17.47,0.5621,2185,0.04,0.5887,17.75,True
L2,11,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0110A,ADL0113A,ADL0115A,ADL0116A,ADL0117A,Q18","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q10설거지,Q13빨래,Q15외출,Q16a쇼핑,Q17금전,Q18혼자있기",0.533,18.06,0.5641,2165,0.0557,0.5887,17.75,True
L2,11,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0110A,ADL0113A,ADL0115A,ADL0116A,ADL0117A,ADL0121A","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q10설거지,Q13빨래,Q15외출,Q16a쇼핑,Q17금전,Q21글쓰기",0.5687,17.53,0.5475,2170,0.0201,0.5887,17.75,True
L2,11,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0110A,ADL0113A,ADL0115A,ADL0116A,ADL0117A,ADL0122Q","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q10설거지,Q13빨래,Q15외출,Q16a쇼핑,Q17금전,Q22취미",0.5497,17.47,0.5554,2181,0.039,0.5887,17.75,True
L2,11,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0110A,ADL0113A,ADL0115A,ADL0116A,ADL0117A,ADL0123L","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q10설거지,Q13빨래,Q15외출,Q16a쇼핑,Q17금전,Q23가전사용",0.5472,17.47,0.5559,2184,0.0416,0.5887,17.75,True
L2,11,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0110A,ADL0113A,ADL0115A,ADL0116A,Q18,ADL0121A","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q10설거지,Q13빨래,Q15외출,Q16a쇼핑,Q18혼자있기,Q21글쓰기",0.5369,18.12,0.5609,2153,0.0518,0.5887,17.75,True
L2,11,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0110A,ADL0113A,ADL0115A,ADL0116A,Q18,ADL0122Q","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q10설거지,Q13빨래,Q15외출,Q16a쇼핑,Q18혼자있기,Q22취미",0.5314,17.36,0.5672,2164,0.0573,0.5887,17.75,True
L2,11,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0110A,ADL0113A,ADL0115A,ADL0116A,Q18,ADL0123L","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q10설거지,Q13빨래,Q15외출,Q16a쇼핑,Q18혼자있기,Q23가전사용",0.5132,18.4,0.5741,2167,0.0756,0.5887,17.75,True
L2,11,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0110A,ADL0113A,ADL0115A,ADL0116A,ADL0121A,ADL0122Q","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q10설거지,Q13빨래,Q15외출,Q16a쇼핑,Q21글쓰기,Q22취미",0.5473,17.87,0.5578,2169,0.0415,0.5887,17.75,True
L2,11,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0110A,ADL0113A,ADL0115A,ADL0116A,ADL0121A,ADL0123L","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q10설거지,Q13빨래,Q15외출,Q16a쇼핑,Q21글쓰기,Q23가전사용",0.5414,17.53,0.5592,2172,0.0473,0.5887,17.75,True
L2,11,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0110A,ADL0113A,ADL0115A,ADL0116A,ADL0122Q,ADL0123L","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q10설거지,Q13빨래,Q15외출,Q16a쇼핑,Q22취미,Q23가전사용",0.5424,16.44,0.5619,2183,0.0464,0.5887,17.75,True
L2,11,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0110A,ADL0114A,ADL0115A,ADL0116A,ADL0116B,ADL0117A","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q10설거지,Q14가전,Q15외출,Q16a쇼핑,Q16b지불,Q17금전",0.5596,19.18,0.5516,2189,0.0291,0.5887,17.75,False
L2,11,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0110A,ADL0114A,ADL0115A,ADL0116A,ADL0116B,Q18","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q10설거지,Q14가전,Q15외출,Q16a쇼핑,Q16b지불,Q18혼자있기",0.5329,19.79,0.5651,2171,0.0558,0.5887,17.75,False
L2,11,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0110A,ADL0114A,ADL0115A,ADL0116A,ADL0116B,ADL0121A","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q10설거지,Q14가전,Q15외출,Q16a쇼핑,Q16b지불,Q21글쓰기",0.5726,17.53,0.5479,2176,0.0161,0.5887,17.75,True
L2,11,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0110A,ADL0114A,ADL0115A,ADL0116A,ADL0116B,ADL0122Q","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q10설거지,Q14가전,Q15외출,Q16a쇼핑,Q16b지불,Q22취미",0.5494,16.78,0.5585,2188,0.0394,0.5887,17.75,True
L2,11,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0110A,ADL0114A,ADL0115A,ADL0116A,ADL0116B,ADL0123L","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q10설거지,Q14가전,Q15외출,Q16a쇼핑,Q16b지불,Q23가전사용",0.5447,18.49,0.559,2190,0.044,0.5887,17.75,True
L2,11,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0110A,ADL0114A,ADL0115A,ADL0116A,ADL0117A,Q18","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q10설거지,Q14가전,Q15외출,Q16a쇼핑,Q17금전,Q18혼자있기",0.5286,18.4,0.5656,2170,0.0602,0.5887,17.75,True
L2,11,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0110A,ADL0114A,ADL0115A,ADL0116A,ADL0117A,ADL0121A","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q10설거지,Q14가전,Q15외출,Q16a쇼핑,Q17금전,Q21글쓰기",0.5522,18.56,0.5564,2175,0.0366,0.5887,17.75,True
L2,11,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0110A,ADL0114A,ADL0115A,ADL0116A,ADL0117A,ADL0122Q","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q10설거지,Q14가전,Q15외출,Q16a쇼핑,Q17금전,Q22취미",0.5464,17.81,0.558,2187,0.0423,0.5887,17.75,True
L2,11,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0110A,ADL0114A,ADL0115A,ADL0116A,ADL0117A,ADL0123L","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q10설거지,Q14가전,Q15외출,Q16a쇼핑,Q17금전,Q23가전사용",0.5445,18.15,0.5601,2189,0.0442,0.5887,17.75,True
L2,11,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0110A,ADL0114A,ADL0115A,ADL0116A,Q18,ADL0121A","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q10설거지,Q14가전,Q15외출,Q16a쇼핑,Q18혼자있기,Q21글쓰기",0.5262,18.82,0.5675,2157,0.0625,0.5887,17.75,False
L2,11,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0110A,ADL0114A,ADL0115A,ADL0116A,Q18,ADL0122Q","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q10설거지,Q14가전,Q15외출,Q16a쇼핑,Q18혼자있기,Q22취미",0.5274,18.4,0.5665,2169,0.0613,0.5887,17.75,True
L2,11,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0110A,ADL0114A,ADL0115A,ADL0116A,Q18,ADL0123L","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q10설거지,Q14가전,Q15외출,Q16a쇼핑,Q18혼자있기,Q23가전사용",0.5223,18.06,0.5716,2171,0.0664,0.5887,17.75,True
L2,11,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0110A,ADL0114A,ADL0115A,ADL0116A,ADL0121A,ADL0122Q","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q10설거지,Q14가전,Q15외출,Q16a쇼핑,Q21글쓰기,Q22취미",0.5607,17.53,0.549,2174,0.028,0.5887,17.75,True
L2,11,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0110A,ADL0114A,ADL0115A,ADL0116A,ADL0121A,ADL0123L","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q10설거지,Q14가전,Q15외출,Q16a쇼핑,Q21글쓰기,Q23가전사용",0.5404,17.87,0.5599,2176,0.0483,0.5887,17.75,True
L2,11,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0110A,ADL0114A,ADL0115A,ADL0116A,ADL0122Q,ADL0123L","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q10설거지,Q14가전,Q15외출,Q16a쇼핑,Q22취미,Q23가전사용",0.5384,16.78,0.5652,2188,0.0504,0.5887,17.75,True
L2,11,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0110A,ADL0115A,ADL0116A,ADL0116B,ADL0117A,Q18","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q10설거지,Q15외출,Q16a쇼핑,Q16b지불,Q17금전,Q18혼자있기",0.53,18.06,0.5695,2170,0.0588,0.5887,17.75,True
L2,11,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0110A,ADL0115A,ADL0116A,ADL0116B,ADL0117A,ADL0121A","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q10설거지,Q15외출,Q16a쇼핑,Q16b지불,Q17금전,Q21글쓰기",0.5641,18.56,0.5506,2175,0.0246,0.5887,17.75,True
L2,11,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0110A,ADL0115A,ADL0116A,ADL0116B,ADL0117A,ADL0122Q","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q10설거지,Q15외출,Q16a쇼핑,Q16b지불,Q17금전,Q22취미",0.5551,16.78,0.5581,2187,0.0336,0.5887,17.75,True
L2,11,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0110A,ADL0115A,ADL0116A,ADL0116B,ADL0117A,ADL0123L","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q10설거지,Q15외출,Q16a쇼핑,Q16b지불,Q17금전,Q23가전사용",0.55,17.47,0.5554,2189,0.0387,0.5887,17.75,True
L2,11,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0110A,ADL0115A,ADL0116A,ADL0116B,Q18,ADL0121A","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q10설거지,Q15외출,Q16a쇼핑,Q16b지불,Q18혼자있기,Q21글쓰기",0.5341,18.12,0.5649,2157,0.0547,0.5887,17.75,True
L2,11,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0110A,ADL0115A,ADL0116A,ADL0116B,Q18,ADL0122Q","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q10설거지,Q15외출,Q16a쇼핑,Q16b지불,Q18혼자있기,Q22취미",0.5201,18.06,0.574,2169,0.0687,0.5887,17.75,True
L2,11,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0110A,ADL0115A,ADL0116A,ADL0116B,Q18,ADL0123L","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q10설거지,Q15외출,Q16a쇼핑,Q16b지불,Q18혼자있기,Q23가전사용",0.503,19.44,0.5816,2171,0.0857,0.5887,17.75,False
L2,11,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0110A,ADL0115A,ADL0116A,ADL0116B,ADL0121A,ADL0122Q","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q10설거지,Q15외출,Q16a쇼핑,Q16b지불,Q21글쓰기,Q22취미",0.5538,17.53,0.5564,2174,0.0349,0.5887,17.75,True
L2,11,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0110A,ADL0115A,ADL0116A,ADL0116B,ADL0121A,ADL0123L","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q10설거지,Q15외출,Q16a쇼핑,Q16b지불,Q21글쓰기,Q23가전사용",0.534,19.24,0.5674,2176,0.0547,0.5887,17.75,False
L2,11,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0110A,ADL0115A,ADL0116A,ADL0116B,ADL0122Q,ADL0123L","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q10설거지,Q15외출,Q16a쇼핑,Q16b지불,Q22취미,Q23가전사용",0.5388,15.41,0.5649,2188,0.0499,0.5887,17.75,True
L2,11,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0110A,ADL0115A,ADL0116A,ADL0117A,Q18,ADL0121A","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q10설거지,Q15외출,Q16a쇼핑,Q17금전,Q18혼자있기,Q21글쓰기",0.5292,17.42,0.5697,2156,0.0595,0.5887,17.75,True
L2,11,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0110A,ADL0115A,ADL0116A,ADL0117A,Q18,ADL0122Q","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q10설거지,Q15외출,Q16a쇼핑,Q17금전,Q18혼자있기,Q22취미",0.5235,17.01,0.5713,2168,0.0652,0.5887,17.75,True
L2,11,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0110A,ADL0115A,ADL0116A,ADL0117A,Q18,ADL0123L","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q10설거지,Q15외출,Q16a쇼핑,Q17금전,Q18혼자있기,Q23가전사용",0.5083,18.06,0.5794,2170,0.0804,0.5887,17.75,True
L2,11,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0110A,ADL0115A,ADL0116A,ADL0117A,ADL0121A,ADL0122Q","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q10설거지,Q15외출,Q16a쇼핑,Q17금전,Q21글쓰기,Q22취미",0.5472,17.87,0.5573,2173,0.0416,0.5887,17.75,True
L2,11,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0110A,ADL0115A,ADL0116A,ADL0117A,ADL0121A,ADL0123L","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q10설거지,Q15외출,Q16a쇼핑,Q17금전,Q21글쓰기,Q23가전사용",0.5485,16.84,0.5593,2175,0.0402,0.5887,17.75,True
L2,11,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0110A,ADL0115A,ADL0116A,ADL0117A,ADL0122Q,ADL0123L","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q10설거지,Q15외출,Q16a쇼핑,Q17금전,Q22취미,Q23가전사용",0.5418,16.78,0.5642,2187,0.0469,0.5887,17.75,True
L2,11,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0110A,ADL0115A,ADL0116A,Q18,ADL0121A,ADL0122Q","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q10설거지,Q15외출,Q16a쇼핑,Q18혼자있기,Q21글쓰기,Q22취미",0.5355,17.77,0.5673,2155,0.0532,0.5887,17.75,True
L2,11,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0110A,ADL0115A,ADL0116A,Q18,ADL0121A,ADL0123L","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q10설거지,Q15외출,Q16a쇼핑,Q18혼자있기,Q21글쓰기,Q23가전사용",0.5137,18.12,0.5763,2157,0.0751,0.5887,17.75,True
L2,11,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0110A,ADL0115A,ADL0116A,Q18,ADL0122Q,ADL0123L","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q10설거지,Q15외출,Q16a쇼핑,Q18혼자있기,Q22취미,Q23가전사용",0.5118,18.06,0.5773,2169,0.077,0.5887,17.75,True
L2,11,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0110A,ADL0115A,ADL0116A,ADL0121A,ADL0122Q,ADL0123L","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q10설거지,Q15외출,Q16a쇼핑,Q21글쓰기,Q22취미,Q23가전사용",0.5267,18.56,0.5732,2174,0.0621,0.5887,17.75,True
L2,11,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0111A,ADL0112A,ADL0113A,ADL0114A,ADL0115A,ADL0116A","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q11식사준비,Q12집안일,Q13빨래,Q14가전,Q15외출,Q16a쇼핑",0.5598,17.99,0.5475,2183,0.029,0.5887,17.75,True
L2,11,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0111A,ADL0112A,ADL0113A,ADL0115A,ADL0116A,ADL0116B","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q11식사준비,Q12집안일,Q13빨래,Q15외출,Q16a쇼핑,Q16b지불",0.5502,17.65,0.5591,2183,0.0386,0.5887,17.75,True
L2,11,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0111A,ADL0112A,ADL0113A,ADL0115A,ADL0116A,ADL0117A","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q11식사준비,Q12집안일,Q13빨래,Q15외출,Q16a쇼핑,Q17금전",0.5765,16.61,0.5435,2182,0.0122,0.5887,17.75,True
L2,11,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0111A,ADL0112A,ADL0113A,ADL0115A,ADL0116A,Q18","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q11식사준비,Q12집안일,Q13빨래,Q15외출,Q16a쇼핑,Q18혼자있기",0.5349,16.78,0.5676,2165,0.0539,0.5887,17.75,True
L2,11,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0111A,ADL0112A,ADL0113A,ADL0115A,ADL0116A,ADL0121A","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q11식사준비,Q12집안일,Q13빨래,Q15외출,Q16a쇼핑,Q21글쓰기",0.5548,17.01,0.5545,2170,0.0339,0.5887,17.75,True
L2,11,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0111A,ADL0112A,ADL0113A,ADL0115A,ADL0116A,ADL0122Q","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q11식사준비,Q12집안일,Q13빨래,Q15외출,Q16a쇼핑,Q22취미",0.5552,16.61,0.5494,2181,0.0335,0.5887,17.75,True
